5.773502691896257311e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.773502691896257311e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.773502691896257311e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.294412700209327083e-01	3.068984652753448117e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.701465541398628267e-01	0.000000000000000000e+00	7.122074979379119375e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.294412700209327083e-01	3.294412700209327083e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.616074901166957623e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.420202091119971477e-01	0.000000000000000000e+00	4.840404182239942954e-01	0.000000000000000000e+00	0.000000000000000000e+00	4.840404182239942954e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.254593989920281316e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.840404182239942954e-01	0.000000000000000000e+00	2.616074901166957623e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.254593989920281316e-01	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	2.798545636823486227e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.412800995156670680e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.689007235745094260e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.798545636823486227e-01	3.689007235745094260e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.179271946217305800e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.689007235745094260e-01	3.412800995156670680e-01	3.179271946217305800e-01	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.269109457755908110e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.134554728877954055e-01	2.570379718106921563e-01	0.000000000000000000e+00	3.388241826019198211e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.134554728877954055e-01	0.000000000000000000e+00	3.388241826019198211e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.388241826019198211e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	4.981379216703643031e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.778961704707389235e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.608409488409487831e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.608409488409487831e-01	4.293068076332219318e-01	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	3.866903022958374514e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.398201562010776389e-01	0.000000000000000000e+00	2.577935348638916158e-01	5.097302343016164583e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.464324437887768449e-01	4.715653127567365765e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.571884375855788774e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.398201562010776389e-01	1.571884375855788774e-01	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.785815513453377967e-01	3.601434916547827658e-01	3.354998141572665404e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.892907756726688984e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.071067811865474617e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.071067811865474617e-01
1.392158042212627289e-01	1.392158042212627289e-01	8.448924202808660855e-01	1.392158042212627289e-01	1.287923294332870283e-01	0.000000000000000000e+00	1.287923294332870283e-01	1.392158042212627289e-01	1.287923294332870283e-01	0.000000000000000000e+00	2.784316084425254578e-01	1.287923294332870283e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.199794070724682221e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.287923294332870283e-01	1.199794070724682221e-01	1.392158042212627289e-01
